date,price,total_volume,market_cap,coin_name
2016-11-15 00:00:00.000,0.0002178495503703,80216.26017838786,23286421.2505447,dogecoin
2016-11-16 00:00:00.000,0.0002188395954696,105520.14241599056,23395283.305259984,dogecoin
2016-11-17 00:00:00.000,0.0002188525830791,76585.48371727426,23399714.72669993,dogecoin
2016-11-18 00:00:00.000,0.0002162375430794,109067.07596665468,23123122.94792212,dogecoin
2016-11-19 00:00:00.000,0.0002145363097479,36285.62732835048,22944130.084013622,dogecoin
2016-11-20 00:00:00.000,0.0002154803308078,65122.10310523516,23048056.243427426,dogecoin
2016-11-21 00:00:00.000,0.0002178625381693,51791.13747445612,23305867.94350436,dogecoin
2016-11-22 00:00:00.000,0.00022060857259,56916.177350099526,23602677.75857124,dogecoin
2016-11-23 00:00:00.000,0.0002151793560074,63100.220252195424,23024797.45745908,dogecoin
2016-11-24 00:00:00.000,0.0002149236815237,83187.58469390862,23000406.61423315,dogecoin
2016-11-25 00:00:00.000,0.0002184485465572,34366.94145516638,23380627.94131036,dogecoin
2016-11-26 00:00:00.000,0.000216065865473,28437.85105958599,23128601.28865126,dogecoin
2016-11-27 00:00:00.000,0.0002140536758583,41110.31341127808,22916156.6420522,dogecoin
2016-11-28 00:00:00.000,0.0002144227036452,49717.24414075361,22958594.374345563,dogecoin
2016-11-29 00:00:00.000,0.0002104031460426,49513.14975574586,22531120.536910567,dogecoin
2016-11-30 00:00:00.000,0.0002137897889921,28416.107435077138,22896723.538776405,dogecoin
2016-12-01 00:00:00.000,0.0002159966843785,107784.970039839,23136103.571584884,dogecoin
2016-12-02 00:00:00.000,0.0002146387785188,63057.57780200518,22993645.281152952,dogecoin
2016-12-03 00:00:00.000,0.000213059957196,57340.18487449228,22827447.469478372,dogecoin
2016-12-04 00:00:00.000,0.0002134379319951,32613.452336780872,22870915.699472394,dogecoin
2016-12-05 00:00:00.000,0.0002101957046823,102496.98639406548,22526424.75432493,dogecoin
2016-12-06 00:00:00.000,0.0002121995896401,39362.47945239489,22744146.098599944,dogecoin
2016-12-07 00:00:00.000,0.0002143562905674,61072.38933289202,22978264.61635531,dogecoin
2016-12-08 00:00:00.000,0.0002146875984559,56641.91191509028,23016786.076857258,dogecoin
2016-12-09 00:00:00.000,0.0002114502162289,43143.28168583804,22672570.57956195,dogecoin
2016-12-10 00:00:00.000,0.0002155493579484,95797.20429928544,23115088.305077087,dogecoin
2016-12-11 00:00:00.000,0.000221686512513,135177.61624140292,23776304.86174884,dogecoin
2016-12-12 00:00:00.000,0.0002198136120078,80479.77971672796,23578489.184734263,dogecoin
2016-12-13 00:00:00.000,0.00021802830919,59385.43765883125,23390007.658154216,dogecoin
2016-12-14 00:00:00.000,0.0002199123774294,45223.711296235466,23595175.85226162,dogecoin
2016-12-15 00:00:00.000,0.000217778803032,68608.92507661923,23369321.63855103,dogecoin
2016-12-16 00:00:00.000,0.0002159008404181,66363.65121098598,23170800.804370917,dogecoin
2016-12-17 00:00:00.000,0.0002161265136357,69699.8185062747,23198039.726243116,dogecoin
2016-12-18 00:00:00.000,0.0002198414256183,44446.07037670316,23599821.01911477,dogecoin
2016-12-19 00:00:00.000,0.0002166036271887,113274.88692059128,23255237.685709927,dogecoin
2016-12-20 00:00:00.000,0.0002205347256068,68835.97818874965,23680340.752470292,dogecoin
2016-12-21 00:00:00.000,0.0002250278509471,91015.42919741524,24165870.63614384,dogecoin
2016-12-22 00:00:00.000,0.000221739630831,181684.7847858126,23815842.650490995,dogecoin
2016-12-23 00:00:00.000,0.000229631345668,243457.77408367104,24666657.64139677,dogecoin
2016-12-24 00:00:00.000,0.0002259926226031,254800.27936776628,24278932.02994029,dogecoin
2016-12-25 00:00:00.000,0.0002269861795641,160983.7276966085,24388846.085913967,dogecoin
2016-12-26 00:00:00.000,0.0002275662989789,78901.7150434739,24454360.223202106,dogecoin
2016-12-27 00:00:00.000,0.00022734925011,181735.64531651017,24434208.578484297,dogecoin
2016-12-28 00:00:00.000,0.000221726513125,197384.08836003856,23832958.356727187,dogecoin
2016-12-29 00:00:00.000,0.0002302471840211,159292.06079370232,24752033.202138375,dogecoin
2016-12-30 00:00:00.000,0.0002248545383793,139033.71136799266,24175426.36983367,dogecoin
2016-12-31 00:00:00.000,0.0002253795214021,42872.50290931736,24234981.73711648,dogecoin
2017-01-01 00:00:00.000,0.0002207008590366,87182.38605575034,23734953.118906338,dogecoin
2017-01-02 00:00:00.000,0.0002214509581657,122738.62523927088,23818706.45912645,dogecoin
2017-01-03 00:00:00.000,0.0002227852020354,77624.00926788131,23965301.03398877,dogecoin
2017-01-04 00:00:00.000,0.000223147994387,291471.98511178244,24007425.910695627,dogecoin
2017-01-05 00:00:00.000,0.0002255091076015,735385.0204363002,24264567.73551508,dogecoin
2017-01-06 00:00:00.000,0.0002202105862381,235619.54576137388,23697498.532441687,dogecoin
2017-01-07 00:00:00.000,0.0002226306432074,238810.1519711872,23961028.6300465,dogecoin
2017-01-08 00:00:00.000,0.0002235183208979,87557.4954577589,24059650.292558417,dogecoin
2017-01-09 00:00:00.000,0.0002292034132412,138927.5549085059,24674775.227307484,dogecoin
2017-01-10 00:00:00.000,0.0002235407914528,162619.3257454037,24068203.38683023,dogecoin
2017-01-11 00:00:00.000,0.000207134365485,379007.8088155273,22304637.34064469,dogecoin
2017-01-12 00:00:00.000,0.0002118554727985,224475.48517529265,22815933.430644862,dogecoin
2017-01-13 00:00:00.000,0.0002128800287397,70559.25140516071,22929207.10047862,dogecoin
2017-01-14 00:00:00.000,0.0002103040265083,58821.98511540674,22654626.264397062,dogecoin
2017-01-15 00:00:00.000,0.000205455086188,62982.34020900607,22135111.03154523,dogecoin
2017-01-16 00:00:00.000,0.0002071651747658,74831.54370776212,22322197.648568623,dogecoin
2017-01-17 00:00:00.000,0.0002149798786823,138175.58616705818,23167219.755411174,dogecoin
2017-01-18 00:00:00.000,0.0002074555666737,69693.05615625884,22359259.736511208,dogecoin
2017-01-19 00:00:00.000,0.0002098695601214,48630.707266542355,22622350.0555206,dogecoin
2017-01-20 00:00:00.000,0.0002092423717396,51161.05076297816,22557677.135973077,dogecoin
2017-01-21 00:00:00.000,0.000207052878296,111868.06106848104,22324468.392032843,dogecoin
2017-01-22 00:00:00.000,0.0002060756249012,64209.64357854469,22221894.329864778,dogecoin
2017-01-23 00:00:00.000,0.0002072276579411,49504.548244663856,22349024.41200274,dogecoin
2017-01-24 00:00:00.000,0.0002011256422646,59704.39012144671,21693722.390896756,dogecoin
2017-01-25 00:00:00.000,0.0002028480648052,60215.69333550297,21882275.00528821,dogecoin
2017-01-26 00:00:00.000,0.0002069282863011,77677.31752761241,22325300.490298543,dogecoin
2017-01-27 00:00:00.000,0.0002093629966089,100550.93892943262,22590856.98572801,dogecoin
2017-01-28 00:00:00.000,0.0002089471539655,39055.15051903439,22548891.9622951,dogecoin
2017-01-29 00:00:00.000,0.0002080923126574,77798.18165952462,22459538.432774648,dogecoin
2017-01-30 00:00:00.000,0.0002084233314439,47198.63006267947,22498142.478057902,dogecoin
2017-01-31 00:00:00.000,0.0002108124626712,99335.48115117328,22758940.529036283,dogecoin
2017-02-01 00:00:00.000,0.0002074430130932,70340.62819407474,22397811.814961072,dogecoin
